title,price,image_small
Viskio taurės RCR Etna 330 ml 6 vnt.,35.99,https://cdn.barbora.lt/products/a4b3c6ec-4284-42cb-b472-289f4aa9e1cb_s.png
"Raudono Vyno taurės RCR Etna 280 ml, 6 vnt.",47.99,https://cdn.barbora.lt/products/fbeb828f-6257-46e4-9385-f192c526d1bf_s.png
Šampano taurės RCR ETNA 190 ml 6 vnt.,47.99,https://cdn.barbora.lt/products/a9030734-9d5c-4274-9d8e-61b8e943edc8_s.png
MARGARITA MOIST & MINERALS drėkinamasis veido serumas su mineraliniu vandeniu „Birutė“ 30 ml,12.99,https://cdn.barbora.lt/products/3531cab3-2066-4bb5-81cc-8a42a8dbb323_s.png
Stiklinės AURORA GAJA 260 ml 4 vnt.,9.99,https://cdn.barbora.lt/products/21841568-db59-48be-9d19-93be0b958c0c_s.png
"Stalo žaidimas LAŽINKIMĖS? IŠŠŪKIS, 1 vnt.",15.99,https://cdn.barbora.lt/products/3ffecac8-98ef-43d8-9588-50b9f7de2381_s.png
"Garnier Color Naturals 112, antarktinė sidabrinė blondinė. ",4.99,https://cdn.barbora.lt/products/3b331856-7884-417c-b15d-f592c83058b6_s.png
 Plaukų džiovintuvas PHILIPS BHD500/00,49.99,https://cdn.barbora.lt/products/a61bb900-ed42-4353-8941-ee8b4d6dfeb3_s.png
"Rankinis maišytuvas TEFAL TURBOMIX,350 W",44.99,https://cdn.barbora.lt/products/11d82e07-fd57-4d58-b47f-2d116c779af7_s.png
"Didelis virėjo peilis FISKARS, 1 vnt.",30.99,https://cdn.barbora.lt/products/f4edd55c-485c-45cb-b92d-fc3fc9068608_s.png
Vidutinio dydžio virėjo peilis FISKARS,27.99,https://cdn.barbora.lt/products/27e83dc9-c09c-4657-9de9-cf80a57a2e8c_s.png
"Virėjo peilis FISKARS, 1 vnt.",19.99,https://cdn.barbora.lt/products/ba70d182-b2b3-42c9-bbd6-d6eedffc28cc_s.png
"Veido tonikas PHARMA OIL WONDER, 100 ml",12.99,https://cdn.barbora.lt/products/d7a58ff9-6ff4-47fa-9f37-57a7ddddc388_s.png
Plaktuvas TEFAL HT450B38,49.99,https://cdn.barbora.lt/products/dd0c0940-a921-4887-9c0b-c5fa539d776b_s.png
Stalo žaidimas Kakės makės Lenktynės,27.99,https://cdn.barbora.lt/products/dc720628-6309-4b5a-a953-43f337d3bf7f_s.png
"Dantų pasta BIOREPAIR GUM PROTECTION, 75 ml	",7.29,https://cdn.barbora.lt/products/30bc511c-f1c9-4dad-b61f-f30d337dc2a2_s.png
"Blakstienų tušas L'OREAL VOLUME  BALM NOIR, j., 9 ml",17.19,https://cdn.barbora.lt/products/4e450ba8-8817-4a47-895d-0b45750bfda7_s.png
"Akių šešėlių paletė MAX FACTOR MASTERPIECE CAPPUCCINO NUDES, 6.5 g",24.49,https://cdn.barbora.lt/products/4bf43349-5aff-4794-9260-159f10e1d508_s.png
"Veido serumas GARNIER , 30 ml",16.99,https://cdn.barbora.lt/products/2f5cf354-2f2b-4b5f-affd-f8e94816dc09_s.png
"Paakių serumas L'OREAL REVITALIFT FILLER, 20 ml",22.99,https://cdn.barbora.lt/products/18657a77-7d6f-4159-8dc9-d7bbf8e8bb61_s.png
L'Oréal Paris Excellence Plauku dažai Universal Nudes BLACK 1U,10.99,https://cdn.barbora.lt/products/3a67028b-51b2-4e7d-bf82-dcc62e3e6cb1_s.png
L'Oréal Paris Excellence Plauku dažai Universal Nudes  DRK BR 3U,10.99,https://cdn.barbora.lt/products/9bdc10e0-4460-48b5-9f40-fc7c3cee1642_s.png
"Plaukų dažai L'OREAL EXCELLENCE UNIVERSAL NUDES, Nr. 4U, 1 vnt.",10.99,https://cdn.barbora.lt/products/2ac12ace-d3fd-47ac-8a54-c95e195dc494_s.png
"Plaukų dažai L'OREAL EXCELLENCE UNIVERSAL NUDES, Nr. 6U, 1 vnt.",10.99,https://cdn.barbora.lt/products/e09fd70f-c503-4e9c-b1ad-525d5648a38b_s.png
"Plaukų dažai L'OREAL EXCELLENCE UNIVERSAL NUDES, Nr. 7U, 1 vnt.",10.99,https://cdn.barbora.lt/products/7d8abca1-6685-40e3-90aa-760ed7648f16_s.png
L'Oréal Paris Excellence Plauku dažai Universal Nudes  LT BLONDE 8U,10.99,https://cdn.barbora.lt/products/ec7c8ba8-d952-48cb-a5ab-70f5b9bdfa58_s.png
L'Oréal Paris Excellence Plauku dažai Universal Nudes  VLT BLOND 9U,10.99,https://cdn.barbora.lt/products/eee6eeea-dce4-439e-9395-03e24b91b209_s.png
"Vyriškas sisteminis skustuvas WILKINSON HYDRO5 SENSITIVE, 1 vnt.",11.59,https://cdn.barbora.lt/products/5a657017-3fa9-4ea7-a2b1-7fdbb78f8d7f_s.png
"Makiažo pagrindas MAX FACTOR MIRACLE PURE, Nr. 45, 30 ml",21.79,https://cdn.barbora.lt/products/2900abb5-0492-45f3-93c2-3697fd52946d_s.png
"Makiažo pagrindas MAX FACTOR MIRACLE PURE, Nr. 50, 30 ml",21.79,https://cdn.barbora.lt/products/16e7703d-03b8-4fe1-930c-234ee7ecefc7_s.png
"Makiažo pagrindas MAX FACTOR MIRACLE PURE, Nr. 75, 30 ml",21.79,https://cdn.barbora.lt/products/b66c9931-4b6b-45bb-8b34-051484a0340e_s.png
"Kompaktinė pudra MAX FACTOR CREME PUFF, Nr. 75, 21 g",11.89,https://cdn.barbora.lt/products/4476242b-d3f2-4329-a298-a4129b9ca366_s.png
"Burnos skalavimo skystis LISTERINE NATURAL GUM PROTECTION, 500 ml",8.49,https://cdn.barbora.lt/products/2bd1b832-6481-4ba5-84df-e32bc0468c4a_s.png
"Vyriškas tualetinis vanduo NIKE URBANITE WOODY, 75 ml",14.99,https://cdn.barbora.lt/products/7688e5fa-85ce-4673-be7f-3e1c8277f7f0_s.png
"Vyriškas parfumuotas vanduo ARSENAL GOLD, 100 ml",22.99,https://cdn.barbora.lt/products/a075a5b3-938d-4609-b219-fe1ecf8bca14_s.png
"Moteriškas parfumuotas vanduo LPDO DELIRE ROUGE, 100 ml",24.9,https://cdn.barbora.lt/products/bee865a2-4136-4e1a-81c3-bd1493fa39b3_s.png
"Purškiamas dezodorantas OLD SPICE Whitewater, 250ml",7.79,https://cdn.barbora.lt/products/4d6845ce-1ffb-4f01-a966-019a86908dd4_s.png
Dubenėlis AURORA PEARL SOHO DARK 22 cm,6.99,https://cdn.barbora.lt/products/7821e05a-2046-416e-ad93-de479ac8e90d_s.png
Dubuo AURORA PEARL CLASSIC GREEN 20 cm,5.49,https://cdn.barbora.lt/products/555ce793-f5c9-4584-8f5c-ddbe9974237f_s.png
Dubenėlis AURORA ATLANTIS 25 cm,9.99,https://cdn.barbora.lt/products/afb82cf9-8e69-40d4-81cd-9178562283ff_s.png
Lėkštė makaronams AURORA PEARL DARK 27cm,9.99,https://cdn.barbora.lt/products/9fccb43a-5b7d-4e79-8f18-b3b60f45300b_s.png
Dubenėlis AURORA PEARL SOHO CREAM 17 cm,6.99,https://cdn.barbora.lt/products/09410413-73f9-41ae-82d5-9d50ffc71c82_s.png
"Jūrų dumblių aštrios salotos, 350 g",2.59,https://cdn.barbora.lt/products/81170915-383a-4629-a752-49c71cbd3749_s.png
"Rinkinys ENCHANTIMALS, 1 vnt.",17.99,https://cdn.barbora.lt/products/1bae9d4b-0f87-4cd7-823d-17621e4effc8_s.png
"Stalo žaidimas MATTEL GAMES BLOKUS, 1 vnt.",36.99,https://cdn.barbora.lt/products/e3f95da2-51d1-45ae-8199-430a3776bc5e_s.png
"Žaislinis garvežiukas THOMAS & FRIENDS, 1 vnt.",6.99,https://cdn.barbora.lt/products/60c09cbb-9ac4-4838-822b-df2a7cb201ed_s.png
"Lėkštė PAMPILLE CLEAR, 19 cm",3.99,https://cdn.barbora.lt/products/45aa3b98-3e05-46c6-861c-b0d89b083d6a_s.png
"Lėkštė PAMPILLE CLEAR, 24 cm",4.49,https://cdn.barbora.lt/products/7f7e592e-580d-4085-bee8-131154ff6059_s.png
"Dažom. plaukų kremas PALETTE INTENSIVE COLOR CREM, Nr. 8-21, 1 vnt.",5.49,https://cdn.barbora.lt/products/85a0dbd3-3c59-4838-a082-c8037857bcd4_s.png
"Skutimosi gelis GILLETTE SERIES CLEANSING, 200 ml",5.99,https://cdn.barbora.lt/products/9190cd10-4866-4eb2-b78b-cc3332f2658e_s.png
Plaukų dažai SYOSS OLEO INTENSE 3-33,9.49,https://cdn.barbora.lt/products/07a25221-c33c-4140-b550-489a18b0705d_s.png
"Makiažo pagrindas-kompaktinė pudra L'OREAL INFAILL.24H,Nr.20, 9 g",19.99,https://cdn.barbora.lt/products/c52819ce-4d96-49ad-bf1b-40cc8b4f4ed9_s.png
"Makiažo pagrindas-kompaktinė pudra L'OREAL INF.24H, Nr.120, 9 g",19.99,https://cdn.barbora.lt/products/67dd147b-5508-4aaa-bcc7-2d8cc0917f72_s.png
"Makiažo pagrindas-kompaktinė pudra L'OREAL INF.24H, Nr.130, 9 g",19.99,https://cdn.barbora.lt/products/0609c626-cdf0-4647-a5ef-a9335f2a3ce0_s.png
"Makiažo pagrindas-kompaktinė pudra L'OREAL INF.24H, Nr.140, 9 g",19.99,https://cdn.barbora.lt/products/2e81dc9d-8a9b-44a5-81f6-a87a7bcdaa93_s.png
"Makiažo pagrindas L'OREAL TRUE MATCH NUDE, Nr. 0.5-2, 30 ml",21.99,https://cdn.barbora.lt/products/cb4f251a-470b-4c58-85f1-9f7871f9ba0b_s.png
"Makiažo pagrindas L'OREAL TRUE MATCH NUDE, Nr. 2-3, 30 ml",21.99,https://cdn.barbora.lt/products/a2bc732b-5270-4a08-8724-4c88d12f5406_s.png
"Makiažo pagrindas L'OREAL TRUE MATCH NUDE, Nr. 3-4, 30 ml",21.99,https://cdn.barbora.lt/products/2360d4ff-222e-457a-b678-2206bec605cf_s.png
L'Oréal Paris Color Riche Glow Paradise lūpų daž.351 WATERMELON DREAM,13.99,https://cdn.barbora.lt/products/e26a7d12-4284-4e9d-b1cd-80161e9dfe86_s.png
"Lūpų dažai L'OREAL COLOR RICHE GLOW PARADISE, Nr. 193, 3.8 g",13.99,https://cdn.barbora.lt/products/2d063594-918d-478b-a905-c0237f10c593_s.png
"Plaukų dažai SYOSS COLOR GLOW PLATINUM, 100 ml",8.99,https://cdn.barbora.lt/products/7e0b55b3-ca23-4d8f-8f97-6c386f0cdcb3_s.png
"Plaukų dažai SYOSS COLOR GLOW DEEP BRUNETTE, 100 ml",8.99,https://cdn.barbora.lt/products/0fcff7b8-1463-405c-bfd0-84adaad97951_s.png
Plauk.daž.SYOSS COLOR GLOW COOL BRUNETTE,8.99,https://cdn.barbora.lt/products/5be71f1b-aa7d-4dfd-8c24-d1e5797ce2a2_s.png
Plaukų dažai GLISS COLOR 10-0,8.99,https://cdn.barbora.lt/products/1f8fceaa-a81c-4df2-94d6-7fcba5df3c3d_s.png
"Blakstienų tušas L'OREAL AIR VOLUME 30H MEGA BLACK, 9.4 ml",16.59,https://cdn.barbora.lt/products/6f8a21b9-35f0-4fd2-83bc-7aad92045125_s.png
"Vandeniui atsparus blakstienų tušas L'OREAL AIR VOLUME MEGA, 7.9 ml",16.59,https://cdn.barbora.lt/products/17cdd374-6040-4be8-82b8-08b439448017_s.png
"Blakstienų tušas L'OREAL VOLUME BALM BROWN,rud., 8.6 ml",17.19,https://cdn.barbora.lt/products/8fd42fa5-8c91-4c5c-89b5-5d2036a1c1b1_s.png
"Vyriškas purškiamasis dezodorantas GARNIER MEN INVISIBLE, 150 ml",4.55,https://cdn.barbora.lt/products/e769e5b9-e70f-4138-853c-fdf9c7df497e_s.png
Plauk.daž.SYOSS COLOR GLOW TONER COPPER,8.99,https://cdn.barbora.lt/products/00fcc5a5-e0a6-4525-abad-d67f1870a041_s.png
"Lėtai virti marinuoti KREKENAVOS kiaulienos šonkauliai, 1 kg",8.49,https://cdn.barbora.lt/products/326cd3ad-acb6-48a7-aab4-528227d1d7fa_s.png
Dirbtinė eglutė su balt.šak.[150cm,79.99,https://cdn.barbora.lt/products/e15ced73-210b-4338-be1e-db253d52d330_s.png
Kaledinis vainikas,19.99,https://cdn.barbora.lt/products/4f835ca1-e1e6-4343-8d00-bcaf53ca13a4_s.png
"Dirbtinė eglutė baltomis šakomis, 1 vnt., 180 cm",99.99,https://cdn.barbora.lt/products/4129f0a4-0813-4127-915b-044f3d5d2822_s.png
"Dirbtinė eglutė baltomis šakomis, 1 vnt., 220cm",129,https://cdn.barbora.lt/products/aac1dc34-f547-42e1-a8d9-065a4d724217_s.png
"Lūpų dažai MAYBELLINE SUPER STAY VINYL INK, Nr. 15, 1 vnt.",13.49,https://cdn.barbora.lt/products/e820f751-04b1-4061-b0e1-da273c7e7629_s.png
"Lūpų dažai MAYBELLINE SUPER STAY VINYL INK, Nr. 20, 1 vnt.",13.49,https://cdn.barbora.lt/products/86605a73-3b0f-4146-afdd-db7cc444fe28_s.png
"Lūpų dažai MAYBELLINE SUPER STAY VINYL INK, Nr. 35, 1 vnt.",13.49,https://cdn.barbora.lt/products/fbdfcbf0-b8e9-4048-8bcd-f7dbf993e569_s.png
"Kūno losjonas VIVIAN GRAY GREY CRYSTALS, 250 ml",7.49,https://cdn.barbora.lt/products/7839d0b8-bf28-4b48-a126-7bae49705384_s.png
"Micelinis vanduo GARNIER , 400 ml",9.99,https://cdn.barbora.lt/products/71294770-e0e9-431c-b20a-d78cfecd55cf_s.png
"Kūno losjonas VIVIAN GRAY WHITE CRYSTALS, 250 ml",7.49,https://cdn.barbora.lt/products/37fc2348-6409-4c3b-ba20-1be21b45a158_s.png
"Kūno losjonas VIVIAN GRAY BROWN CRYSTALS, 250 ml",7.49,https://cdn.barbora.lt/products/cb1e986d-75bb-44ff-828a-3fd7364965fd_s.png
MARGARITA veido prausimosi putos su ramunėlių ir medetkų ekstraktais 150 ml,6.35,https://cdn.barbora.lt/products/26c65331-43ef-432c-878b-fd8e6b5a9033_s.png
"Veido serumas NEUTROGENA RETINOL BOOST, 30 ml",23.99,https://cdn.barbora.lt/products/f0cc0c77-6e1b-424e-9f17-d7b5b3499741_s.png
"Skutimosi gelis Mach3 Extra Comfort, 200+40 ml",5.79,https://cdn.barbora.lt/products/96ca547b-9a0c-40a2-8adf-40c0339d1c45_s.png
"Lakštinė paakių kaukė GARNIER SKIN, 1 vnt.",2.59,https://cdn.barbora.lt/products/eb2507b5-6fc2-4170-a6c9-2ce91053455d_s.png
NIVEA LUMINOUS 630® ANTISPOT serumas,22.99,https://cdn.barbora.lt/products/dac41ba7-9292-4a8c-a27b-86b62b7a9ed7_s.png
"Lėlė FOXTER, 1 vnt.",8.99,https://cdn.barbora.lt/products/e5a45809-825d-466d-afb8-c4002b116ad7_s.png
"Plaukų balzamas GARNIER BOTANIC THERAPY , 200 ml",4.99,https://cdn.barbora.lt/products/96232883-ea31-4038-86e7-00d2ca16be24_s.png
"Veido serumas NEUTROGENA CLEAR&DEFEND, 30 ml",10.99,https://cdn.barbora.lt/products/c6ad1c92-437f-4cd7-98ff-4018ecde77ad_s.png
"Elektrinis dantų šepetėlis JORDAN CLEAN SMILE su dėklu, 1 vnt.",32.99,https://cdn.barbora.lt/products/987197ef-152e-4503-a0f0-149e46b69ed9_s.png
"Antakių tušas MAYBELLINE EXPRESS BROW SCULPT, Nr. 10, 1 vnt.",11.99,https://cdn.barbora.lt/products/084d5877-c506-477d-9345-073ecd637501_s.png
"Stalo žaidimas TACTIC WORD BINGO, 1 vnt.",27.99,https://cdn.barbora.lt/products/b54306f7-87f5-4d3f-9c3e-45f2feaaad03_s.png
"Stalo žaidimas TACTIC IKNOW, 1 vnt.",43.99,https://cdn.barbora.lt/products/9e5136eb-0833-4eae-82ce-ebe097d676f4_s.png
"Antakių tušas MAYBELLINE EXPRESS BROW SCULPT, Nr. 10, 1 vnt.",11.99,https://cdn.barbora.lt/products/084d5877-c506-477d-9345-073ecd637501_s.png
"Stalo žaidimas TACTIC WORD BINGO, 1 vnt.",27.99,https://cdn.barbora.lt/products/b54306f7-87f5-4d3f-9c3e-45f2feaaad03_s.png
"Stalo žaidimas TACTIC IKNOW, 1 vnt.",43.99,https://cdn.barbora.lt/products/9e5136eb-0833-4eae-82ce-ebe097d676f4_s.png
"Dėlionė TREFL TRAKAI, 1000 detalių, 1 vnt.",8.99,https://cdn.barbora.lt/products/5c004f7e-4f09-458d-b329-8e4ccf7769b5_s.png
" Termosas UNIWELL, 1800 ml",26.99,https://cdn.barbora.lt/products/b79db8bf-ea66-4f15-bfac-0226a96dbc11_s.png
"Lėkštė ILAJA SIMPLE, 24 cm",2.49,https://cdn.barbora.lt/products/da42a42d-fe7c-4c0f-b653-85fa3862f301_s.png
"Lėkštė ILAJA SIMPLE, 19 cm",1.99,https://cdn.barbora.lt/products/140a9005-2f2b-4152-8e05-dcfaeef9e41c_s.png
"NEBULOUS STARS užrašų knygutė Deluxe, balta, 1 vnt.",11.99,https://cdn.barbora.lt/products/78e549c6-b66b-456d-a629-17dbb8eb9922_s.png
"Šunų petnešos LOVETT, 45-60 cm, 1 vnt.",14.99,https://cdn.barbora.lt/products/4b7a475c-e611-4f48-adcb-f90185678bfd_s.png
"Gyvūnų antkaklis LOVETT, 15 mm x 25-40 cm, 1 vnt.",1.99,https://cdn.barbora.lt/products/a47fa4af-26fd-4140-b3da-b2b9f1c46e6f_s.png
"Gyvūnų antkaklis, 20MMx35-50CM, A-1056",2.99,https://cdn.barbora.lt/products/de2a6d44-c669-4c4e-ba3c-7dae5d023da5_s.png
"Gyvūnų pavadėlis LOVETT, 25 mm x 1,2 m, 1 vnt.",4.99,https://cdn.barbora.lt/products/9979645e-c42d-4549-8488-ba0cd1d51ff0_s.png
"Šunų petnešos LOVETT, 75-100 cm, 1 vnt.",14.99,https://cdn.barbora.lt/products/0da6ac05-bf01-40a3-b258-036df2d35bea_s.png
"Pavadėlis LOVETT, 25 mm x 1,5 m, 1 vnt.",12.99,https://cdn.barbora.lt/products/03221f42-4888-446e-ac9e-3d4461c0f095_s.png
"Gyvūnų pavadėlis, 20mmx1,2m, A-1059",3.99,https://cdn.barbora.lt/products/2e434420-63ea-4c59-89bb-0b690a5bab51_s.png
"Šunų petnešos LOVETT, 55-80 cm, 1 vnt.",14.99,https://cdn.barbora.lt/products/703d6948-d88e-4c7e-8114-34abb9e1303b_s.png
Lygintuvas HENSKE SL-2033-HP-22,46.99,https://cdn.barbora.lt/products/101fc067-e965-4aae-869a-d6a363752451_s.png
"Maskuoklis MAX FACTOR MIRACLE PURE, Nr. 03, 1 vnt.",13.99,https://cdn.barbora.lt/products/51dfbbb3-f5c7-4e97-a035-33ac538007ba_s.png
"Šiukšlių maišai VORTEX N'WHITE DRAWSTR 40 l, 1 vnt.",3.99,https://cdn.barbora.lt/products/a8024b18-bba3-4b1b-9bcf-c738467041a3_s.png
"Botanic Therapy Hair Remedy Castor Oil & Almond kaukė, 340 ml",8.99,https://cdn.barbora.lt/products/2b9fc7af-e526-4b12-b838-cca6732a5878_s.png
"Maskuoklis MAX FACTOR MIRACLE PURE, Nr. 01, 1 vnt.",13.99,https://cdn.barbora.lt/products/f7929dfa-5f8a-4f88-8753-c7a69364520f_s.png
"Maskuoklis L'OREAL INFAILLIBLE, Nr. 325/60, 11 ml",13.69,https://cdn.barbora.lt/products/7f95f1f4-c63b-4131-b729-3c4c7e75dc90_s.png
"Vyriškas tualetinis vanduo ADIDAS VICTORY LEAGUE, 50 ml",14.99,https://cdn.barbora.lt/products/f90cdedd-e11d-4375-aee5-e8f6c09ea040_s.png
"Akių pieštukas L'OREAL GRIP GEL INTENSE BLACK, 1 vnt.",11.99,https://cdn.barbora.lt/products/3349b1eb-d419-40a9-8cca-29dd1e6baabb_s.png
Infaillible Grip Gel Automatic 36H Blue Jersey,11.99,https://cdn.barbora.lt/products/f395ce51-6446-43fb-8fbc-ebf6c1478ea0_s.png
"Blakstienų tušas L'OREAL PRO XXL EXTENSION, juodas, 12 ml",18.39,https://cdn.barbora.lt/products/7d05cdb2-2b42-420c-be27-bc96250c71d3_s.png
"Blakstienų tušas L'OREAL PRO XXL VOLUME, juodas, 12 ml",18.39,https://cdn.barbora.lt/products/719a5130-dbc3-41a7-a8d3-20209b94c79d_s.png
"Akių pieštukas L'OREAL GRIP GEL BROWN DENIM, 1 vnt.",11.99,https://cdn.barbora.lt/products/6ea14ef3-2f0d-44fb-b7f3-b47f803b307d_s.png
"Akių pieštukas L'OREAL INFAILLIBLE, Nr. 01, 1 vnt.",12.99,https://cdn.barbora.lt/products/bfe34631-aefb-404b-aed1-5b8448de20bb_s.png
"Blakstienų tušas L'OREAL PRO XXL LIFT, juodas, 12 ml",18.39,https://cdn.barbora.lt/products/5d89c10f-2127-48be-8da4-e15d816f6244_s.png
"Plaukų kirpimo rinkinys HENSKE SXG-100, 1 vnt.",39.99,https://cdn.barbora.lt/products/8ae1a804-a306-486a-abf6-d83e2c889b53_s.png
"Pliušinis žaislas SQUISHMALLOWS, 19 cm, 1 vnt.",11.99,https://cdn.barbora.lt/products/883b0c2e-7c81-4392-ab2c-7bc9e98a1dff_s.png
"Pliušinis žaislas SQUISHMALLOWS, 19 cm, 1 vnt.",11.99,https://cdn.barbora.lt/products/a102bd76-5a77-44ad-9888-ceeaeea7d075_s.png
"TONYMOLY Fresh To Go Pomegranate Mask Sheet Lakštinė veido kaukė, 25 g",3.99,https://cdn.barbora.lt/products/67282e05-1d2e-4b02-812e-086b043f1e36_s.png
TONYMOLY Fresh To Go Coconut Mask Sheet Lakštinė veido kaukė 25 g,3.99,https://cdn.barbora.lt/products/c3cf3946-a36e-4bb8-96c4-9a482d0a5ff1_s.png
"Plaukų kaukė GARNIER FRUCTIS HAIR , 400 ml",10.79,https://cdn.barbora.lt/products/d7894acf-5601-441d-abe2-1c770442d703_s.png
"Plaukų kaukė GARNIER FRUCTIS HAIR FOOD, 400 ml",10.79,https://cdn.barbora.lt/products/7ad0ca88-9abe-4916-8221-6d29709c3185_s.png
NIVEA® DERMA SKIN CLEAR šveitiklsi į bėrimus linkusiai odai,7.99,https://cdn.barbora.lt/products/478f7668-ec2f-4202-a211-4d3d62cbf438_s.png
"Blakstienų tušas MAYBELLINE COLOSSAL CURL BOUNCE AFTER DARK, 10 ml",13.49,https://cdn.barbora.lt/products/3ea0ef03-1d07-4c93-8b35-6651ada20c6c_s.png
NIVEA® DERMA SKIN CLEAR naktinis šveitiklis į bėrimus linkusiai odai,10.79,https://cdn.barbora.lt/products/a0ea1d80-fdbe-4822-8980-7ca6064ce9d4_s.png
"Makiažo pagrindas MAYBELLINE SUPER STAY24H SKIN TINT, Nr.6.5, 30 ml",16.29,https://cdn.barbora.lt/products/e14783b1-05e4-4895-a29e-74a1ee4806df_s.png
"L'oreal Men serumas, 30ml",19.99,https://cdn.barbora.lt/products/9a9ab846-b8fc-4977-aa90-41a93af9546e_s.png
"Veido serumas L'OREAL REVITALIFT , 30 ml",22.99,https://cdn.barbora.lt/products/b1412100-874e-4aa2-a3d1-3a675470554f_s.png
"Maybelline New York Super Stay Vinyl Ink lūpų dažai, 115 Peppy",13.49,https://cdn.barbora.lt/products/0a587960-d115-4f54-89d9-068a470801b0_s.png
"Makiažo pagrindas MAYBELLINE SKIN TINT, Nr. 02, 30 ml",16.29,https://cdn.barbora.lt/products/a512f174-9452-4092-b52d-9f4e8b260efe_s.png
"Makiažo pagrindas MAYBELLINE  SKIN TINT, Nr.5.5, 30 ml",16.29,https://cdn.barbora.lt/products/d1414422-c414-42a0-b177-d7a2ab018776_s.png
"L'oreal Men paakių kremas, 15ml",16.99,https://cdn.barbora.lt/products/82a06ddb-75cd-4e62-8d07-f21490392d11_s.png
"Lūpų dažai MAYBELLINE VINYL INK, Nr. 100, 1 vnt.",13.49,https://cdn.barbora.lt/products/9c1eba02-c864-4afe-9a56-a1a6194c7d9e_s.png
"Makiažo pagrindas MAYBELLINE SKIN TINT, Nr. 03, 30 ml",16.29,https://cdn.barbora.lt/products/be4e8420-da13-436f-905a-dd1f2c456c5b_s.png
"Makiažo pagrindas MAYBELLINE SKIN TINT, Nr. 6, 30 ml",16.29,https://cdn.barbora.lt/products/adc7d78f-271e-40f1-a0ed-1d549eed8f01_s.png
"Makiažo pagrindas MAYBELLINE SKIN TINT, Nr. 10, 30 ml",16.29,https://cdn.barbora.lt/products/1a0a6367-d003-4fe4-a52f-1e437cfd41b3_s.png
"Akių pieštukas MAYBELLINE TATTOO GEL, Nr. 970, 1 vnt.",8.99,https://cdn.barbora.lt/products/61230862-e964-48db-ac5a-31c89deb7dd4_s.png
"Vyriškos skutimosi putos GILLETTE SERIES SOOTHING, 200 ml",4.89,https://cdn.barbora.lt/products/3558415f-ce23-4f56-a4a9-a49a3a82fc91_s.png
"Veido kaukė DIZAO VITAMIN C CALENDULA, 25 g",2.99,https://cdn.barbora.lt/products/4120d2b9-10a4-40ab-b8ae-73c2e6519a39_s.png
"Naktinis veido serumas NEUTROGENA RETINOL BOOST INTENSIVE, 30 ml",24.99,https://cdn.barbora.lt/products/4a85f587-4d80-4d81-8a71-05030199a8f1_s.png
"Vyriškas tualetinis vanduo NIKE VIRAL BLUE, 100 ml",17.99,https://cdn.barbora.lt/products/8a9262e4-b599-4c41-b402-4df0c1ab719f_s.png
"Vyriškas tualetinis vanduo BOULEVARD CHAMP DE MARS, 100 ml",19.99,https://cdn.barbora.lt/products/eb692af3-71c1-4e0e-bd1b-810356f02782_s.png
"Vyriškas purškiamasis dezodorantas FA MEN KICK OFF, 150 ml",4.49,https://cdn.barbora.lt/products/b1e13605-a95c-435c-9c1e-258136dc121d_s.png
ARAS DRĖKINAMASIS LOSJONAS PO SKUTIMOSI 100 ML,9.99,https://cdn.barbora.lt/products/59179d00-1ab1-493a-9312-4495090292a4_s.png
"Plaukų dažai SYOSS OLEO INTENSE, Nr. 6-54, 1 vnt.",9.49,https://cdn.barbora.lt/products/f4bf45f8-a283-4a19-972a-77b850743623_s.png
"Vyriška dušo želė FA MEN KICK OFF, 400 ml",4.99,https://cdn.barbora.lt/products/785c1bfe-9672-4ddb-bfe0-ce3a4f293661_s.png
Plaukų dažai SYOSS OLEO INTENSE 5-54,9.49,https://cdn.barbora.lt/products/e71646c5-037b-4411-93d8-b24220bd4e45_s.png
"Žaislinis mados priedų ir spintos rinkinys POLLY POCKET, 1 vnt.",23.99,https://cdn.barbora.lt/products/11f23730-489c-4f5c-8657-0d18c24ae430_s.png
"Žaislinis mados rinkinys POLLY POCKET, 1 vnt.",20.99,https://cdn.barbora.lt/products/b3bda583-c022-4681-a183-e427c98fc408_s.png
"Žaislinis didysis mados rinkinys POLLY POCKET, 1 vnt.",27.99,https://cdn.barbora.lt/products/f65b65d9-a533-4060-a3b2-e06731270703_s.png
"Spalvą keičianti lėlė DISNEY PRINCESS AUKSAPLAUKĖ, 1 vnt.",52.99,https://cdn.barbora.lt/products/47acd493-e8be-4421-a250-a1f5c2935beb_s.png
"Rinkinys HOT WHEELS DINOZAURAS SU KILPA, 1 vnt.",52.99,https://cdn.barbora.lt/products/78fe7b29-3d8c-4c47-b7fb-34b86c7b4b1e_s.png
"Žaislinės trasos detalės HOT WHEELS, 1 vnt.",16.99,https://cdn.barbora.lt/products/7762e73f-2373-4de4-b7c6-0ace2fce69bd_s.png
"Žaidimo kortos UNO DOS, atnaujintos, 1 vnt.",10.99,https://cdn.barbora.lt/products/a4779528-f0b0-434d-a0c6-4e7bee9f1c04_s.png
Puodelis ILAJA Modern Latte 360ml,2.99,https://cdn.barbora.lt/products/8a7d4676-1c5a-4d7e-9263-2cb4a2760d2b_s.png
Puodelis ILAJA Nordic dark 370ml,3.49,https://cdn.barbora.lt/products/66c6e5f5-0ca3-40bf-8b98-e109286ed92c_s.png
